Reservation_ID,Customer_ID,Vehicle_ID,Vehicle_Class,Booking_Status,Booking_TS,Pickup_TS,Return_TS,Odo_Start,Odo_End,Fuel_Level,Rate,Promo_Code,City,GPS_Lat,GPS_Lon,Speed,Payment,Driver_License,Damage_Flag,Notes,Vehicle_ID_Invalid,Duration_Hours,Distance_Driven,Refuel_Event,Prev_Return,Overlap_Flag,Promo_Expiry,Promo_Status,Driver_Behavior,Total_Amount
RES-02349,CUST-0720,CAR-045,unknown,No_Show,2025-01-30 23:57:00,2025-05-02 23:57:00,2025-06-02 06:57:00,29847.0,30122.0,1.0,2300.0,,Chennai,12.8902,77.6015,115.0,WALLET,DL-5073XXXXXX,Minor,Customer requested early pickup,False,727.0,275.0,Refueled,2025-04-28 19:32:00,False,,Valid,Speeding,2714.0
RES-03495,CUST-0939,CAR-045,unknown,Completed,2025-06-16 19:51:00,2025-06-17 19:51:00,2025-06-19 14:51:00,66925.0,66982.0,0.1,1500.0,NEW10,,12.8795,77.5969,49.0,CASH,DL-2013XXXXXX,,AC performance slightly low,False,43.0,57.0,No Refuel,2025-05-15 04:39:00,False,2026-03-31,Valid,Normal Driving,1770.0
RES-03474,CUST-1287,CAR-046,Sedan,Cancelled,2025-01-15 12:19:00,2025-01-25 12:19:00,2025-01-26 09:19:00,66696.0,66967.0,0.75,1500.0,WELCOME5,Bengaluru,12.8886,77.6208,,CARD,DL-3674XXXXXX,Minor,,False,21.0,271.0,No Refuel,,False,2026-01-31,Valid,Unknown,1770.0
RES-00476,CUST-1392,CAR-046,Sedan,No_Show,2025-03-11 07:41:00,2025-03-13 07:41:00,2025-03-14 21:41:00,77187.0,77608.0,0.3,2300.0,,Mumbai,12.8932,77.6079,119.0,CASH,DL-9428XXXXXX,Minor,Customer requested early pickup,False,38.0,421.0,No Refuel,2025-01-26 09:19:00,False,,Valid,Speeding,2714.0
RES-04100,CUST-1747,CAR-046,Sedan,No_Show,2025-06-03 01:50:00,2025-05-06 01:50:00,2025-05-06 06:50:00,62610.0,63087.0,0.75,2000.0,WELCOME5,Chennai,12.9159,77.602,103.0,CASH,DL-3000XXXXXX,Minor,Customer satisfied with ride,False,5.0,477.0,Refueled,2025-03-14 21:41:00,False,2026-01-31,Valid,Speeding,2360.0
RES-02786,CUST-0549,CAR-046,Sedan,No_Show,2025-07-05 17:23:00,2025-05-15 17:23:00,2025-05-16 14:23:00,60937.0,61090.0,0.1,1800.0,SAVE50,,12.9306,77.5775,90.0,WALLET,DL-4654XXXXXX,,,False,21.0,153.0,No Refuel,2025-05-06 06:50:00,False,2026-06-30,Valid,Fast Driving,2124.0
RES-01129,CUST-0155,CAR-046,Sedan,Cancelled,2025-06-12 02:25:00,2025-06-20 02:25:00,2025-06-20 11:25:00,47904.0,48071.0,0.1,1840.0,WELCOME5,Mumbai,12.9171,77.5772,,CARD,DL-6655XXXXXX,Minor,,False,9.0,167.0,No Refuel,2025-05-16 14:23:00,False,2026-01-31,Valid,Unknown,2171.2
RES-00902,CUST-0673,CAR-046,Sedan,No_Show,2025-06-19 20:41:00,2025-06-24 15:41:00,2025-06-24 20:41:00,38010.0,38117.0,0.3,2500.0,DISC20,Bengaluru,12.9003,77.5985,41.0,UPI,DL-7494XXXXXX,Major,Customer requested early pickup,False,5.0,107.0,No Refuel,2025-06-20 11:25:00,False,2026-02-28,Valid,Normal Driving,2950.0
RES-03101,CUST-0688,CAR-046,Sedan,No_Show,2025-01-01 17:17:00,2025-10-01 18:06:00,2025-10-01 19:17:00,32546.0,32950.0,0.3,1840.0,DISC20,Bengaluru,12.8706,77.6274,106.0,CASH,DL-6549XXXXXX,Major,Low fuel warning observed,False,1.1833333333333333,404.0,No Refuel,2025-06-24 20:41:00,False,2026-02-28,Valid,Speeding,2171.2
RES-00066,CUST-1844,CAR-046,Sedan,Cancelled,2025-02-01 22:01:00,2025-11-01 22:01:00,2025-12-01 15:01:00,34187.0,34476.0,0.3,,NEW10,Delhi,12.8747,77.613,109.0,CARD,DL-2104XXXXXX,Minor,Customer reported minor scratch on door,False,713.0,289.0,No Refuel,2025-10-01 19:17:00,False,2026-03-31,Valid,Speeding,
RES-00507,CUST-0539,CAR-047,Luxury,No_Show,2025-02-19 14:30:00,2025-02-23 15:09:00,2025-02-25 10:30:00,11820.0,11990.0,0.75,2000.0,NEW10,Chennai,12.879,77.5957,90.0,WALLET,DL-8060XXXXXX,Minor,Car returned in good condition,False,43.35,170.0,No Refuel,,False,2026-03-31,Valid,Fast Driving,2360.0
RES-02025,CUST-0474,CAR-047,Luxury,Completed,2025-11-03 01:31:00,2025-03-17 01:31:00,2025-03-19 21:31:00,37070.0,37150.0,0.3,1500.0,,Delhi,12.8955,77.5817,41.0,WALLET,DL-3242XXXXXX,Major,Customer requested early pickup,False,68.0,80.0,Refueled,2025-02-25 10:30:00,False,,Valid,Normal Driving,1770.0
RES-00340,CUST-0261,CAR-047,Luxury,No_Show,2025-06-04 04:37:00,2025-04-13 10:37:00,2025-11-04 05:02:00,76636.0,77097.0,1.0,1800.0,SAVE50,Bengaluru,12.8903,77.6077,121.0,CARD,DL-3986XXXXXX,,Car returned in good condition,False,4914.416666666667,461.0,Refueled,2025-03-18 20:05:00,False,2026-06-30,Valid,Speeding,2124.0
RES-04208,CUST-0210,CAR-047,Luxury,Cancelled,2025-05-07 11:34:00,2025-05-17 11:34:00,2025-05-17 22:34:00,26531.0,26725.0,0.25,1500.0,NEW10,Mumbai,12.8908,77.6222,22.0,,DL-5710XXXXXX,Major,Tyre pressure alert during trip,False,11.0,194.0,No Refuel,2025-04-18 19:59:00,False,2026-03-31,Valid,Normal Driving,1770.0
RES-03876,CUST-1462,CAR-047,Luxury,Cancelled,2025-10-06 08:06:00,2025-06-16 09:17:00,2025-06-18 01:15:00,72955.0,73372.0,0.3,1500.0,SAVE50,Chennai,12.8817,77.626,43.0,WALLET,DL-2998XXXXXX,,AC performance slightly low,False,39.96666666666667,417.0,No Refuel,2025-05-17 22:34:00,False,2026-06-30,Valid,Normal Driving,1770.0
RES-03839,CUST-0018,CAR-047,Luxury,Completed,2025-01-08 15:30:00,2025-10-01 15:30:00,2025-12-01 01:30:00,24964.0,25104.0,0.25,,DISC20,Chennai,12.9064,77.6052,87.0,WALLET,DL-7709XXXXXX,,Customer reported minor scratch on door,False,1450.0,140.0,No Refuel,2025-06-18 01:15:00,False,2026-02-28,Valid,Fast Driving,
RES-01469,CUST-1168,CAR-048,,Completed,2024-12-29 03:05:00,2025-01-01 03:05:00,2025-01-01 18:05:00,10708.0,10797.0,0.75,1840.0,WELCOME5,,12.9007,77.5865,90.0,UPI,DL-4939XXXXXX,,AC performance slightly low,False,15.0,89.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,2171.2
RES-02658,CUST-1130,CAR-048,,Completed,2025-01-15 00:15:00,2025-01-19 00:15:00,2025-01-21 06:10:00,11168.0,11344.0,0.75,1800.0,SAVE50,Bengaluru,12.9014,77.5867,,CARD,DL-8592XXXXXX,Minor,Customer satisfied with ride,False,53.916666666666664,176.0,No Refuel,2025-01-01 18:05:00,False,2026-06-30,Valid,Unknown,2124.0
RES-03859,CUST-1464,CAR-048,,Completed,2025-04-21 18:45:00,2025-04-25 18:45:00,2025-04-27 05:45:00,17111.0,17509.0,0.75,2500.0,WELCOME5,Mumbai,12.8954,77.5936,90.0,WALLET,DL-5069XXXXXX,,Navigation system malfunction reported,False,35.0,398.0,No Refuel,2025-01-21 06:10:00,False,2026-01-31,Valid,Fast Driving,2950.0
RES-02409,CUST-1119,CAR-048,,Cancelled,2025-02-25 03:46:00,2025-05-03 03:46:00,2025-05-03 22:17:00,72394.0,72800.0,,2000.0,NEW10,Delhi,12.893,77.6138,90.0,UPI,DL-8171XXXXXX,Major,Interior cleaning required,False,18.516666666666666,406.0,No Refuel,2025-04-27 05:45:00,False,2026-03-31,Valid,Fast Driving,2360.0
RES-01236,CUST-1128,CAR-048,,Cancelled,2025-11-06 03:38:00,2025-06-17 03:38:00,2025-06-17 18:38:00,57297.0,57345.0,0.75,2000.0,SAVE50,Delhi,12.8999,77.5965,56.0,CARD,DL-5454XXXXXX,Major,,False,15.0,48.0,Refueled,2025-05-03 22:17:00,False,2026-06-30,Valid,Normal Driving,2360.0
RES-04522,CUST-1164,CAR-048,,No_Show,2025-06-17 12:58:00,2025-06-20 13:17:00,2025-06-23 04:58:00,27567.0,27969.0,0.1,2000.0,SAVE50,Bengaluru,12.8855,77.5886,60.0,,DL-9660XXXXXX,Major,,False,63.68333333333333,402.0,No Refuel,2025-06-17 18:38:00,False,2026-06-30,Valid,Normal Driving,2360.0
RES-02848,CUST-0053,CAR-049,Hatchback,Completed,2025-04-19 11:19:00,2025-01-05 22:47:00,2025-04-29 10:47:00,19395.0,19776.0,0.5,1500.0,WELCOME5,,12.9029,77.5849,90.0,CARD,DL-7463XXXXXX,Minor,Car returned in good condition,False,2724.0,381.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,1770.0
RES-02425,CUST-1257,CAR-049,Hatchback,Completed,2024-12-29 06:05:00,2025-03-01 06:05:00,2025-03-01 07:05:00,64739.0,65116.0,0.3,2000.0,SAVE50,Delhi,12.9163,77.601,130.0,CARD,DL-5472XXXXXX,,Customer requested early pickup,False,1.0,377.0,No Refuel,2025-01-18 08:02:00,False,2026-06-30,Valid,Speeding,2360.0
RES-01242,CUST-1509,CAR-049,Hatchback,Cancelled,2025-01-04 00:18:00,2025-04-02 00:18:00,2025-04-04 11:18:00,28131.0,28630.0,0.75,1840.0,WELCOME5,Chennai,12.9363,77.606,,UPI,DL-1232XXXXXX,Major,Car returned in good condition,False,59.0,499.0,Refueled,2025-03-01 07:05:00,False,2026-01-31,Valid,Unknown,2171.2
RES-01950,CUST-0448,CAR-049,Hatchback,No_Show,2025-07-05 08:31:00,2025-05-13 08:31:00,2025-05-14 06:31:00,38564.0,38592.0,,1500.0,,Mumbai,12.9465,77.6048,131.0,,DL-2766XXXXXX,Minor,Car returned in good condition,False,22.0,28.0,No Refuel,2025-04-04 11:18:00,False,,Valid,Speeding,1770.0
RES-01909,CUST-1133,CAR-049,Hatchback,No_Show,2025-06-14 07:36:00,2025-06-16 07:36:00,2025-06-16 20:36:00,63457.0,63595.0,,1500.0,,Mumbai,12.9362,77.5927,49.0,CARD,DL-7034XXXXXX,Minor,Car returned in good condition,False,13.0,138.0,No Refuel,2025-05-14 06:31:00,False,,Valid,Normal Driving,1770.0
RES-02864,CUST-1866,CAR-049,Hatchback,Completed,2025-11-06 14:33:00,2025-06-21 14:33:00,2025-06-21 22:33:00,38349.0,38551.0,0.5,2300.0,,Chennai,12.9352,77.5922,28.0,CARD,DL-8890XXXXXX,,Interior cleaning required,False,8.0,202.0,No Refuel,2025-06-16 20:36:00,False,,Valid,Normal Driving,2714.0
RES-02055,CUST-1468,CAR-049,Hatchback,Cancelled,2025-06-20 01:01:00,2025-06-29 01:01:00,2025-06-30 20:01:00,14915.0,14995.0,0.75,,SAVE50,Bengaluru,12.9057,77.5814,22.0,UPI,DL-4429XXXXXX,Major,,False,43.0,80.0,Refueled,2025-06-21 22:33:00,False,2026-06-30,Valid,Normal Driving,
RES-00315,CUST-0187,CAR-049,Hatchback,Completed,2025-04-27 22:06:00,2025-07-05 22:06:00,2025-10-05 01:01:00,55296.0,55473.0,0.5,1800.0,SAVE50,Delhi,12.9103,77.5987,,CASH,DL-1918XXXXXX,,,False,2186.9166666666665,177.0,No Refuel,2025-06-30 20:01:00,False,2026-06-30,Valid,Unknown,2124.0
RES-04400,CUST-0211,CAR-049,Hatchback,No_Show,2025-09-06 23:51:00,2025-10-06 23:51:00,2025-12-06 12:05:00,20989.0,21326.0,0.25,1500.0,SAVE50,Delhi,12.9116,77.6043,90.0,CARD,DL-8244XXXXXX,Major,AC performance slightly low,False,1452.2333333333333,337.0,No Refuel,2025-10-05 01:01:00,False,2026-06-30,Valid,Fast Driving,1770.0
RES-03339,CUST-1474,CAR-049,Hatchback,No_Show,2025-03-20 08:30:00,,,64706.0,64941.0,,2500.0,WELCOME5,Bengaluru,12.9152,77.613,89.0,CARD,DL-4373XXXXXX,Minor,,False,0.0,235.0,No Refuel,2025-12-06 12:05:00,False,2026-01-31,Valid,Fast Driving,2950.0
RES-04146,CUST-0865,CAR-050,unknown,No_Show,2025-04-03 02:05:00,2025-03-05 01:23:00,2025-06-03 00:23:00,46908.0,46926.0,0.75,2300.0,SAVE50,,12.9149,77.6199,109.0,CARD,DL-4440XXXXXX,Major,,False,2159.0,18.0,Refueled,,False,2026-06-30,Valid,Speeding,2714.0
RES-02467,CUST-1234,CAR-050,unknown,Cancelled,2025-03-22 19:18:00,2025-03-26 18:13:00,2025-03-29 07:13:00,56767.0,57203.0,1.0,1800.0,SAVE50,Chennai,12.9004,77.6075,79.0,WALLET,DL-8475XXXXXX,Major,Interior cleaning required,False,61.0,436.0,Refueled,2025-03-17 18:59:00,False,2026-06-30,Valid,Normal Driving,2124.0
RES-04309,CUST-0315,CAR-050,unknown,No_Show,2025-08-06 09:20:00,2025-06-13 08:16:00,2025-11-06 09:20:00,43591.0,43844.0,0.5,1500.0,,Bengaluru,12.9041,77.5956,,CARD,DL-5168XXXXXX,Minor,Customer reported minor scratch on door,False,3505.0666666666666,253.0,No Refuel,2025-03-29 07:13:00,False,,Valid,Unknown,1770.0
RES-03451,CUST-1942,CAR-051,unknown,Cancelled,2025-06-25 03:35:00,2025-01-07 09:10:00,2025-06-29 04:09:00,79124.0,79175.0,0.75,2300.0,DISC20,Bengaluru,12.8857,77.5837,90.0,UPI,DL-4196XXXXXX,Major,,False,4146.983333333334,51.0,No Refuel,,False,2026-02-28,Valid,Fast Driving,2714.0
RES-03656,CUST-0012,CAR-051,unknown,Completed,2025-01-04 07:31:00,2025-04-04 07:31:00,2025-04-06 03:31:00,62571.0,62663.0,,,,Delhi,12.8772,77.5867,90.0,,DL-8469XXXXXX,Minor,AC performance slightly low,False,44.0,92.0,No Refuel,2025-01-29 19:01:00,False,,Valid,Fast Driving,
RES-02479,CUST-1233,CAR-051,unknown,No_Show,2025-06-15 10:17:00,2025-06-22 10:17:00,2025-06-25 07:17:00,69876.0,69920.0,0.75,1800.0,DISC20,,12.8854,77.597,90.0,CARD,DL-7152XXXXXX,Minor,Interior cleaning required,False,69.0,44.0,Refueled,2025-04-06 03:31:00,False,2026-02-28,Valid,Fast Driving,2124.0
RES-01922,CUST-1507,CAR-051,unknown,No_Show,2025-04-06 14:52:00,2025-07-06 14:52:00,2025-09-06 06:52:00,21828.0,21873.0,0.25,2500.0,WELCOME5,Chennai,12.8931,77.6007,90.0,CARD,DL-7133XXXXXX,Major,Customer reported minor scratch on door,False,1480.0,45.0,No Refuel,2025-06-25 07:17:00,False,2026-01-31,Valid,Fast Driving,2950.0
RES-00243,CUST-0806,CAR-051,unknown,Completed,2025-05-06 15:59:00,2025-09-06 15:59:00,2025-11-06 09:59:00,57451.0,57707.0,0.25,2500.0,NEW10,Delhi,12.8945,77.6272,,,DL-6397XXXXXX,Minor,,False,1458.0,256.0,No Refuel,2025-09-06 06:52:00,False,2026-03-31,Valid,Unknown,2950.0
RES-00058,CUST-1381,CAR-052,SUV,Cancelled,2025-04-26 10:32:00,2025-01-05 10:32:00,2025-05-01 19:32:00,28131.0,28598.0,0.5,1840.0,,Delhi,12.8885,77.6084,113.0,CARD,DL-3252XXXXXX,Minor,,False,2793.0,467.0,No Refuel,,False,,Valid,Speeding,2171.2
RES-03618,CUST-0188,CAR-052,SUV,Cancelled,2025-02-19 09:11:00,2025-02-24 08:11:00,2025-02-26 06:11:00,77853.0,78293.0,0.25,1800.0,WELCOME5,Delhi,12.8854,77.5848,59.0,CARD,DL-3619XXXXXX,Major,Car returned in good condition,False,46.0,440.0,No Refuel,2025-01-26 22:37:00,False,2026-01-31,Valid,Normal Driving,2124.0
RES-03545,CUST-0742,CAR-052,SUV,Completed,2025-05-02 08:04:00,2025-06-02 09:04:00,2025-06-02 12:04:00,55686.0,56153.0,0.75,1500.0,NEW10,Mumbai,12.8985,77.5579,90.0,CASH,DL-1390XXXXXX,Minor,Customer satisfied with ride,False,3.0,467.0,Refueled,2025-02-26 06:11:00,False,2026-03-31,Valid,Fast Driving,1770.0
RES-03597,CUST-0637,CAR-052,SUV,Completed,2025-06-25 09:26:00,2025-06-30 09:26:00,2025-06-30 17:26:00,13062.0,13175.0,0.5,1500.0,DISC20,,12.9134,77.5835,51.0,CARD,DL-3129XXXXXX,,Tyre pressure alert during trip,False,8.0,113.0,No Refuel,2025-06-02 12:04:00,False,2026-02-28,Valid,Normal Driving,1770.0
RES-04330,CUST-1241,CAR-053,Luxury,No_Show,2025-01-15 02:57:00,2025-01-25 02:57:00,2025-01-27 16:57:00,72055.0,72149.0,0.3,1500.0,WELCOME5,,12.9253,77.6116,,CARD,DL-3851XXXXXX,Minor,Tyre pressure alert during trip,False,62.0,94.0,No Refuel,,False,2026-01-31,Valid,Unknown,1770.0
RES-04362,CUST-0998,CAR-053,Luxury,Cancelled,2025-05-15 17:17:00,2025-05-19 17:17:00,2025-05-20 19:17:00,75406.0,75630.0,0.5,1500.0,SAVE50,Bengaluru,12.9206,77.6355,,CARD,DL-8270XXXXXX,,Interior cleaning required,False,26.0,224.0,Refueled,2025-01-27 16:57:00,False,2026-06-30,Valid,Unknown,1770.0
RES-04401,CUST-1884,CAR-053,Luxury,Completed,2025-02-06 08:44:00,2025-09-06 08:44:00,2025-11-06 13:44:00,77811.0,78091.0,0.3,,DISC20,Chennai,12.9014,77.6366,,WALLET,DL-1716XXXXXX,Major,AC performance slightly low,False,1469.0,280.0,No Refuel,2025-05-20 19:17:00,False,2026-02-28,Valid,Unknown,
RES-01488,CUST-0178,CAR-054,SUV,Completed,2025-07-01 05:10:00,2025-01-15 05:10:00,2025-01-15 22:10:00,35604.0,35742.0,0.3,1840.0,,Bengaluru,12.8886,77.629,,,DL-9677XXXXXX,Minor,Customer requested early pickup,False,17.0,138.0,Refueled,,False,,Valid,Unknown,2171.2
RES-01310,CUST-1426,CAR-054,SUV,Completed,2025-12-01 13:00:00,2025-01-16 12:29:00,2025-01-17 15:29:00,35437.0,35547.0,0.25,1800.0,SAVE50,Mumbai,12.8983,77.6164,51.0,CASH,DL-5358XXXXXX,Minor,Customer requested early pickup,False,27.0,110.0,No Refuel,2025-01-15 22:10:00,False,2026-06-30,Valid,Normal Driving,2124.0
RES-01837,CUST-1463,CAR-054,SUV,No_Show,2025-01-02 08:46:00,2025-02-02 08:46:00,2025-02-03 05:46:00,54183.0,54193.0,0.25,2500.0,WELCOME5,Chennai,12.912,77.5983,90.0,CARD,DL-2588XXXXXX,Major,Customer requested early pickup,False,21.0,10.0,No Refuel,2025-01-17 15:29:00,False,2026-01-31,Valid,Fast Driving,2950.0
RES-04141,CUST-0158,CAR-054,SUV,Completed,2025-02-23 16:21:00,2025-02-24 16:21:00,2025-02-25 21:21:00,58532.0,58929.0,0.5,1500.0,,Chennai,12.9222,77.589,90.0,CARD,DL-5706XXXXXX,Minor,Vehicle returned late due to traffic,False,29.0,397.0,Refueled,2025-02-03 05:46:00,False,,Valid,Fast Driving,1770.0
RES-04171,CUST-0990,CAR-054,SUV,Cancelled,2025-03-24 07:39:00,2025-03-04 07:39:00,2025-05-04 14:39:00,58669.0,58680.0,1.0,1500.0,NEW10,Bengaluru,12.8979,77.5933,90.0,UPI,DL-2967XXXXXX,Major,Low fuel warning observed,False,1471.0,11.0,Refueled,2025-02-25 21:21:00,False,2026-03-31,Valid,Fast Driving,1770.0
RES-03026,CUST-0635,CAR-054,SUV,Completed,2025-11-05 22:11:00,2025-05-14 22:11:00,2025-05-16 18:11:00,20706.0,20762.0,0.5,1500.0,,Mumbai,12.9005,77.5947,90.0,UPI,DL-6588XXXXXX,Minor,AC performance slightly low,False,44.0,56.0,No Refuel,2025-05-04 14:39:00,False,,Valid,Fast Driving,1770.0
RES-02859,CUST-0037,CAR-055,unknown,No_Show,2025-03-19 00:38:00,2025-03-25 01:13:00,2025-03-26 11:38:00,49036.0,49129.0,0.5,2500.0,WELCOME5,Bengaluru,12.8893,77.6136,52.0,UPI,DL-8876XXXXXX,,AC performance slightly low,False,34.416666666666664,93.0,No Refuel,,False,2026-01-31,Valid,Normal Driving,2950.0
RES-02318,CUST-0446,CAR-055,unknown,No_Show,2025-05-26 08:32:00,2025-04-06 09:05:00,2025-04-06 09:32:00,73397.0,73633.0,0.5,1800.0,DISC20,Bengaluru,12.9084,77.5958,,CARD,DL-4177XXXXXX,Major,AC performance slightly low,False,0.45,236.0,No Refuel,2025-03-26 11:38:00,False,2026-02-28,Valid,Unknown,2124.0
RES-03908,CUST-0128,CAR-055,unknown,Cancelled,2025-04-17 18:40:00,2025-04-23 18:40:00,2025-04-26 07:40:00,43029.0,43138.0,0.75,1840.0,SAVE50,Chennai,12.9016,77.6153,90.0,CASH,DL-2222XXXXXX,Major,Tyre pressure alert during trip,False,61.0,109.0,No Refuel,2025-04-06 09:32:00,False,2026-06-30,Valid,Fast Driving,2171.2
RES-01849,CUST-0787,CAR-055,unknown,Completed,2024-12-28 02:53:00,2025-05-01 02:53:00,2025-08-01 01:53:00,74279.0,74654.0,0.25,2000.0,WELCOME5,,12.9001,77.5962,,UPI,DL-3014XXXXXX,Minor,Low fuel warning observed,False,2207.0,375.0,No Refuel,2025-04-26 07:40:00,False,2026-01-31,Valid,Unknown,2360.0
RES-02830,CUST-0027,CAR-055,unknown,Cancelled,2025-05-20 03:37:00,2025-05-30 03:37:00,2025-05-31 02:37:00,67537.0,67598.0,,1500.0,NEW10,Delhi,12.8966,77.6028,36.0,WALLET,DL-5309XXXXXX,Major,Customer satisfied with ride,False,23.0,61.0,No Refuel,2025-05-19 10:32:00,False,2026-03-31,Valid,Normal Driving,1770.0
RES-01132,CUST-0161,CAR-055,unknown,Completed,2025-02-27 02:05:00,2025-07-03 02:05:00,2025-09-03 02:05:00,28099.0,28208.0,,1500.0,WELCOME5,Bengaluru,12.884,77.5819,117.0,CARD,DL-7931XXXXXX,Minor,Customer satisfied with ride,False,1488.0,109.0,No Refuel,2025-05-31 02:37:00,False,2026-01-31,Valid,Speeding,1770.0
RES-03678,CUST-0920,CAR-055,unknown,Completed,2025-06-02 20:51:00,2025-12-02 19:13:00,2025-12-02 21:13:00,61487.0,61836.0,0.5,2000.0,DISC20,Delhi,12.8881,77.5959,33.0,WALLET,DL-5805XXXXXX,Major,Navigation system malfunction reported,False,2.0,349.0,No Refuel,2025-09-03 02:05:00,False,2026-02-28,Valid,Normal Driving,2360.0
RES-03767,CUST-0880,CAR-056,unknown,Completed,2025-07-01 10:18:00,2025-01-15 09:09:00,2025-01-17 11:09:00,19002.0,19015.0,,2300.0,WELCOME5,Mumbai,12.882,77.5918,90.0,,DL-8748XXXXXX,Major,AC performance slightly low,False,50.0,13.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,2714.0
RES-01839,CUST-0554,CAR-056,unknown,Cancelled,2025-12-02 09:41:00,2025-02-19 09:41:00,2025-02-21 23:41:00,72459.0,72881.0,0.25,2300.0,DISC20,Chennai,12.8993,77.6114,,CASH,DL-7323XXXXXX,,Vehicle returned late due to traffic,False,62.0,422.0,No Refuel,2025-01-17 11:09:00,False,2026-02-28,Valid,Unknown,2714.0
RES-03722,CUST-0129,CAR-056,unknown,Cancelled,2025-02-19 00:15:00,2025-02-25 01:11:00,2025-02-25 23:15:00,58088.0,58311.0,0.75,1500.0,DISC20,Delhi,12.8901,77.586,90.0,UPI,DL-9058XXXXXX,Minor,Low fuel warning observed,False,22.066666666666666,223.0,No Refuel,2025-02-21 23:41:00,False,2026-02-28,Valid,Fast Driving,1770.0
RES-03195,CUST-1781,CAR-056,unknown,No_Show,2025-03-18 10:14:00,2025-03-20 09:02:00,2025-03-21 19:04:00,59057.0,59072.0,0.1,1800.0,SAVE50,Delhi,12.9053,77.6002,90.0,,DL-6081XXXXXX,,Vehicle returned late due to traffic,False,34.03333333333333,15.0,No Refuel,2025-02-25 23:15:00,False,2026-06-30,Valid,Fast Driving,2124.0
RES-03112,CUST-0746,CAR-056,unknown,Completed,2025-11-04 23:32:00,2025-04-13 23:32:00,2025-04-16 13:32:00,59635.0,59658.0,0.1,1500.0,NEW10,,12.8875,77.6015,73.0,CASH,DL-1914XXXXXX,,Navigation system malfunction reported,False,62.0,23.0,No Refuel,2025-03-21 19:04:00,False,2026-03-31,Valid,Normal Driving,1770.0
RES-03801,CUST-0496,CAR-056,unknown,No_Show,2025-09-06 18:39:00,2025-06-19 13:39:00,2025-06-19 19:12:00,49712.0,49803.0,0.75,2000.0,NEW10,Bengaluru,12.887,77.6043,90.0,CARD,DL-3551XXXXXX,Major,Vehicle returned late due to traffic,False,5.55,91.0,No Refuel,2025-04-16 13:32:00,False,2026-03-31,Valid,Fast Driving,2360.0
RES-04127,CUST-1055,CAR-056,unknown,Completed,2025-03-03 04:16:00,2025-11-03 04:16:00,2025-12-03 19:16:00,60180.0,60498.0,1.0,1840.0,SAVE50,Mumbai,12.8739,77.611,76.0,UPI,DL-5178XXXXXX,,Navigation system malfunction reported,False,735.0,318.0,Refueled,2025-06-19 19:12:00,False,2026-06-30,Valid,Normal Driving,2171.2
RES-03808,CUST-1936,CAR-056,unknown,Cancelled,2025-12-01 07:39:00,,,78677.0,79130.0,0.25,1500.0,,Delhi,12.8815,77.6096,,CARD,DL-1126XXXXXX,,Navigation system malfunction reported,False,0.0,453.0,No Refuel,2025-12-03 19:16:00,False,,Valid,Unknown,1770.0
RES-01052,CUST-1786,CAR-057,SUV,No_Show,2024-12-29 15:35:00,2025-01-01 15:35:00,2025-03-01 10:35:00,58175.0,58275.0,0.75,2000.0,,Delhi,12.9077,77.6081,90.0,UPI,DL-8562XXXXXX,Minor,,False,1411.0,100.0,Refueled,,False,,Valid,Fast Driving,2360.0
RES-02293,CUST-1038,CAR-057,SUV,Completed,2025-01-19 23:03:00,2025-01-27 00:04:00,2025-01-28 08:03:00,21905.0,21946.0,0.75,1500.0,SAVE50,Chennai,12.9009,77.6049,46.0,CARD,DL-9262XXXXXX,,,False,31.983333333333334,41.0,Refueled,2025-01-06 20:07:00,False,2026-06-30,Valid,Normal Driving,1770.0
RES-01894,CUST-0148,CAR-057,SUV,No_Show,2025-01-26 11:04:00,2025-01-29 12:11:00,2025-01-31 06:04:00,65740.0,65740.0,0.25,1500.0,SAVE50,Bengaluru,12.8937,77.5944,51.0,WALLET,DL-4954XXXXXX,Major,Car returned in good condition,False,41.88333333333333,0.0,No Refuel,2025-01-28 08:03:00,False,2026-06-30,Valid,Normal Driving,1770.0
RES-01021,CUST-0873,CAR-057,SUV,No_Show,2025-09-02 15:18:00,2025-02-15 15:18:00,2025-02-16 02:18:00,28653.0,28733.0,0.5,1500.0,DISC20,Bengaluru,12.8663,77.6246,136.0,UPI,DL-6476XXXXXX,,Interior cleaning required,False,11.0,80.0,No Refuel,2025-01-31 06:04:00,False,2026-02-28,Valid,Speeding,1770.0
RES-02689,CUST-0758,CAR-057,SUV,Completed,2025-03-08 17:44:00,2025-03-13 06:00:00,2025-11-03 17:44:00,18286.0,18293.0,0.25,1800.0,SAVE50,Bengaluru,12.8706,77.6324,20.0,UPI,DL-6044XXXXXX,Minor,,False,5651.733333333334,7.0,No Refuel,2025-02-16 02:18:00,False,2026-06-30,Valid,Normal Driving,2124.0
RES-00408,CUST-1813,CAR-057,SUV,No_Show,2025-06-19 06:35:00,2025-06-21 06:35:00,2025-06-21 11:35:00,17965.0,17976.0,0.3,,WELCOME5,,12.8801,77.6413,50.0,UPI,DL-5809XXXXXX,Minor,AC performance slightly low,False,5.0,11.0,No Refuel,2025-04-15 22:05:00,False,2026-01-31,Valid,Normal Driving,
