Reservation_ID,Customer_ID,Vehicle_ID,Vehicle_Class,Booking_Status,Booking_TS,Pickup_TS,Return_TS,Odo_Start,Odo_End,Fuel_Level,Rate,Promo_Code,City,GPS_Lat,GPS_Lon,Speed,Payment,Driver_License,Damage_Flag,Notes,Vehicle_ID_Invalid,Duration_Hours,Distance_Driven,Refuel_Event,Prev_Return,Overlap_Flag,Promo_Expiry,Promo_Status,Driver_Behavior,Total_Amount
RES-00260,CUST-0716,CAR-159,Sedan,Completed,2025-01-06 16:55:00.000000,2025-11-06 17:06:00.000000,2025-12-06 02:55:00.000000,79126.0,79328.0,0.3,1800.0,NEW10,Chennai,13.0831,80.2572,22.0,CARD,DL-5289XXXXXX,Minor,Interior cleaning required,False,705.82,202.0,No Refuel,2025-10-03 09:09:00,False,2026-03-31,Valid,Normal Driving,2124.0
RES-02695,CUST-1520,CAR-160,Suzuki,Completed,2025-01-06 08:38:00.000000,2025-01-14 11:38:00.000000,2025-12-01 08:38:00.000000,44392.0,44574.0,0.75,1500.0,DISC20,Bengaluru,12.9628,77.5741,117.0,CASH,DL-7930XXXXXX,None,No Notes,False,7701.0,182.0,Refueled,,False,2026-02-28,Valid,Speeding,1770.0
RES-00627,CUST-0333,CAR-160,Suzuki,Cancelled,2025-03-17 10:03:00.000000,2025-03-19 10:03:00.000000,2025-03-20 00:03:00.000000,68471.0,68471.0,0.25,2000.0,WELCOME5,Bengaluru,12.9905,77.6,65.0,CARD,DL-9224XXXXXX,Major,AC performance slightly low,False,14.0,0.0,No Refuel,2025-12-01 08:38:00,True,2026-01-31,Valid,Normal Driving,0.0
RES-03403,CUST-0628,CAR-160,Suzuki,Cancelled,2025-03-30 14:25:00.000000,2025-04-04 14:25:00.000000,2025-06-04 18:18:00.000000,43338.0,43338.0,0.5,1840.0,WELCOME5,Mumbai,19.0447,72.8605,90.0,CARD,DL-8425XXXXXX,Major,Navigation system malfunction reported,False,1467.88,0.0,No Refuel,2025-03-20 00:03:00,False,2026-01-31,Valid,Unknown,0.0
RES-02450,CUST-0820,CAR-160,Suzuki,Cancelled,2025-04-12 17:36:00.000000,2025-04-13 17:36:00.000000,2025-12-04 07:36:00.000000,19973.0,19973.0,0.5,2000.0,DISC20,Delhi,28.6255,77.2234,53.0,CARD,DL-8529XXXXXX,None,No Notes,False,5630.0,0.0,No Refuel,2025-06-04 18:18:00,True,2026-02-28,Valid,Normal Driving,0.0
RES-01233,CUST-0676,CAR-160,Suzuki,Cancelled,2025-04-14 02:03:00.000000,2025-04-15 02:03:00.000000,2025-04-15 21:03:00.000000,10401.0,10401.0,0.51,1500.0,NEW10,Delhi,28.6086,77.2205,90.0,WALLET,DL-3076XXXXXX,Major,Interior cleaning required,False,19.0,0.0,No Refuel,2025-12-04 07:36:00,True,2026-03-31,Valid,Unknown,0.0
RES-02807,CUST-1158,CAR-160,Suzuki,No_Show,2025-02-24 23:47:00.000000,2025-05-03 00:17:00.000000,2025-07-03 17:07:00.000000,37819.0,38080.0,0.5,1500.0,NEW10,Delhi,28.6279,77.2038,23.0,CARD,DL-9861XXXXXX,Minor,Car returned in good condition,False,1480.83,261.0,No Refuel,2025-04-15 21:03:00,False,2026-03-31,Valid,Normal Driving,1770.0
RES-01524,CUST-1785,CAR-160,Suzuki,Completed,2025-05-14 05:17:00.000000,2025-05-18 04:27:00.000000,2025-05-18 13:27:00.000000,57312.0,57422.0,0.51,1500.0,DISC20,Mumbai,19.043,72.8654,105.0,CARD,DL-4293XXXXXX,Major,No Notes,False,9.0,110.0,No Refuel,2025-07-03 17:07:00,True,2026-02-28,Valid,Speeding,1770.0
RES-02162,CUST-1542,CAR-160,Suzuki,Cancelled,2025-06-20 23:31:00.000000,2025-06-22 23:31:00.000000,2025-06-24 00:31:00.000000,44478.0,44478.0,0.75,1835.27,SAVE50,Delhi,28.597,77.2054,90.0,CARD,DL-2570XXXXXX,Major,Tyre pressure alert during trip,False,25.0,0.0,No Refuel,2025-05-18 13:27:00,False,2026-06-30,Valid,Unknown,0.0
RES-04429,CUST-1319,CAR-160,Suzuki,No_Show,2025-05-01 15:15:00.000000,2025-08-01 14:57:00.000000,2025-09-01 16:18:00.000000,42418.0,42777.0,0.75,1500.0,DISC20,Delhi,28.599,77.208,68.0,WALLET,DL-8859XXXXXX,Major,Low fuel warning observed,False,745.35,359.0,Refueled,2025-06-24 00:31:00,False,2026-02-28,Valid,Normal Driving,1770.0
RES-01571,CUST-0033,CAR-161,Hatchback,Cancelled,2025-01-01 14:13:00.000000,2025-01-02 14:13:00.000000,2025-01-30 11:28:00.000000,16659.0,16659.0,0.25,1500.0,DISC20,Mumbai,19.0365,72.8727,90.0,CARD,DL-9120XXXXXX,Minor,Customer satisfied with ride,False,669.25,0.0,No Refuel,,False,2026-02-28,Valid,Fast Driving,0.0
RES-01017,CUST-1577,CAR-161,Hatchback,Cancelled,2025-01-02 12:51:00.000000,2025-01-03 12:51:00.000000,2025-04-03 06:51:00.000000,15386.0,15386.0,1.0,1500.0,NEW10,Chennai,13.0982,80.2663,38.0,CARD,DL-5271XXXXXX,Major,Customer requested early pickup,False,2154.0,0.0,No Refuel,2025-01-30 11:28:00,True,,Invalid,Normal Driving,0.0
RES-02163,CUST-1191,CAR-161,Hatchback,Completed,2025-02-06 08:23:00.000000,2025-02-07 08:23:00.000000,2025-06-02 02:23:00.000000,57959.0,58443.0,0.5,2000.0,WELCOME5,Delhi,28.6084,77.2167,67.0,CARD,DL-9110XXXXXX,None,Vehicle returned late due to traffic,False,2754.0,484.0,No Refuel,2025-04-03 06:51:00,True,2026-01-31,Valid,Normal Driving,2360.0
RES-02024,CUST-1064,CAR-161,Hatchback,No_Show,2025-02-02 12:13:00.000000,2025-03-02 11:24:00.000000,2025-05-02 22:24:00.000000,64359.0,64807.0,0.25,2500.0,NEW10,Bengaluru,12.9687,77.6069,134.0,WALLET,DL-7425XXXXXX,Minor,Customer reported minor scratch on door,False,1475.0,448.0,Refueled,2025-06-02 02:23:00,True,,Invalid,Speeding,2950.0
RES-02429,CUST-0868,CAR-161,Hatchback,Completed,2025-03-27 10:52:00.000000,2025-03-29 11:00:00.000000,2025-03-29 23:52:00.000000,73336.0,73344.0,0.51,1500.0,DISC20,Bengaluru,12.9749,77.5963,44.0,CARD,DL-7473XXXXXX,Major,Customer reported minor scratch on door,False,12.87,8.0,No Refuel,2025-05-02 22:24:00,True,2026-02-28,Valid,Normal Driving,1770.0
RES-03150,CUST-1728,CAR-161,Hatchback,No_Show,2025-04-02 00:17:00.000000,2025-04-06 20:17:00.000000,2025-06-04 00:17:00.000000,57118.0,57155.0,0.51,1800.0,WELCOME5,Bengaluru,12.9763,77.5724,90.0,CASH,DL-1512XXXXXX,Major,Customer reported minor scratch on door,False,1396.0,37.0,No Refuel,2025-03-29 23:52:00,False,2026-01-31,Valid,Unknown,2124.0
RES-00477,CUST-0876,CAR-161,Hatchback,No_Show,2025-04-12 09:37:00.000000,2025-04-13 09:37:00.000000,2025-04-13 14:37:00.000000,19153.0,19324.0,0.25,1800.0,WELCOME5,Mumbai,19.0638,72.8858,95.0,UPI,DL-3425XXXXXX,None,Customer satisfied with ride,False,5.0,171.0,No Refuel,2025-06-04 00:17:00,True,2026-01-31,Valid,Fast Driving,2124.0
RES-00304,CUST-0898,CAR-161,Hatchback,Completed,2025-01-05 00:40:00.000000,2025-05-09 00:40:00.000000,2025-10-05 08:40:00.000000,63282.0,63344.0,0.1,1835.27,SAVE50,Bengaluru,12.9792,77.5804,90.0,CARD,DL-3256XXXXXX,Minor,Car returned in good condition,False,3584.0,62.0,No Refuel,2025-04-13 14:37:00,False,2026-06-30,Valid,Unknown,1393.02
RES-02272,CUST-0188,CAR-161,Hatchback,Completed,2025-05-21 01:08:00.000000,2025-05-22 01:08:00.000000,2025-05-24 17:08:00.000000,25529.0,25929.0,0.1,1500.0,NEW10,Delhi,28.6323,77.2089,90.0,CARD,DL-6655XXXXXX,Minor,Customer requested early pickup,False,64.0,400.0,No Refuel,2025-10-05 08:40:00,True,2026-03-31,Valid,Fast Driving,1770.0
RES-04482,CUST-0736,CAR-161,Hatchback,Cancelled,2025-06-20 19:05:00.000000,2025-06-21 19:05:00.000000,2025-06-22 03:03:00.000000,70673.0,70673.0,1.0,2000.0,NEW10,Delhi,28.6198,77.194,90.0,UPI,DL-4425XXXXXX,Major,Vehicle returned late due to traffic,False,7.97,0.0,Refueled,2025-05-24 17:08:00,False,,Invalid,Fast Driving,0.0
RES-00705,CUST-1275,CAR-161,Hatchback,Completed,2025-04-15 15:25:01.842046,2025-04-16 15:25:01.842046,2025-05-21 07:29:39.884316,52432.0,52582.0,0.25,2500.0,WELCOME5,Bengaluru,12.9816,77.6068,134.0,UPI,DL-4680XXXXXX,None,AC performance slightly low,False,0.0,150.0,Refueled,2025-06-22 03:03:00,False,2026-01-31,Valid,Speeding,2950.0
RES-02302,CUST-1520,CAR-162,Suzuki,Cancelled,2025-01-07 00:07:00.000000,2025-01-08 00:07:00.000000,2025-10-01 20:07:00.000000,21997.0,21997.0,0.3,1800.0,WELCOME5,Mumbai,19.0461,72.8534,69.0,CARD,DL-7930XXXXXX,Minor,No Notes,False,6404.0,0.0,No Refuel,,False,2026-01-31,Valid,Normal Driving,0.0
RES-00491,CUST-1593,CAR-162,Suzuki,No_Show,2025-01-12 12:44:00.000000,2025-01-13 12:44:00.000000,2025-12-01 03:44:00.000000,40450.0,40639.0,0.3,1800.0,SAVE50,Mumbai,19.0552,72.8718,90.0,CARD,DL-3581XXXXXX,None,No Notes,False,7719.0,189.0,No Refuel,2025-10-01 20:07:00,True,2026-06-30,Valid,Fast Driving,2124.0
RES-02917,CUST-0198,CAR-162,Suzuki,Cancelled,2025-01-17 03:58:00.000000,2025-01-18 03:58:00.000000,2025-01-18 13:58:00.000000,23850.0,23850.0,0.5,2000.0,NEW10,Chennai,13.0945,80.2836,33.0,UPI,DL-2904XXXXXX,Minor,Interior cleaning required,False,10.0,0.0,No Refuel,2025-12-01 03:44:00,True,,Invalid,Normal Driving,0.0
RES-01880,CUST-0113,CAR-162,Suzuki,Cancelled,2025-01-25 04:04:00.000000,2025-02-02 04:04:00.000000,2025-05-02 03:04:00.000000,29539.0,29539.0,0.5,1500.0,WELCOME5,Delhi,28.6332,77.2001,24.0,CARD,DL-9357XXXXXX,None,AC performance slightly low,False,2135.0,0.0,No Refuel,2025-01-18 13:58:00,False,2026-01-31,Valid,Normal Driving,0.0
RES-04027,CUST-1208,CAR-162,Suzuki,Cancelled,2025-06-21 15:19:00.000000,2025-06-24 15:19:00.000000,2025-06-27 05:19:00.000000,76127.0,76127.0,0.51,1500.0,DISC20,Mumbai,19.0501,72.8697,90.0,CASH,DL-7450XXXXXX,Major,Tyre pressure alert during trip,False,62.0,0.0,No Refuel,2025-05-02 03:04:00,False,2026-02-28,Valid,Fast Driving,0.0
RES-00257,CUST-1625,CAR-162,Suzuki,No_Show,2025-05-06 17:01:00.000000,2025-07-06 16:29:00.000000,2025-09-06 06:07:00.000000,23737.0,23795.0,0.51,1500.0,NEW10,Delhi,28.6311,77.2076,90.0,UPI,DL-5410XXXXXX,None,No Notes,False,1477.63,58.0,No Refuel,2025-06-27 05:19:00,False,,Invalid,Fast Driving,1770.0
RES-01593,CUST-1862,CAR-162,Suzuki,Cancelled,2025-07-06 18:25:00.000000,2025-08-06 18:25:00.000000,2025-10-06 20:25:00.000000,33654.0,33654.0,0.3,1800.0,SAVE50,Chennai,13.0898,80.2862,90.0,CARD,DL-5942XXXXXX,None,Tyre pressure alert during trip,False,1466.0,0.0,No Refuel,2025-09-06 06:07:00,True,2026-06-30,Valid,Unknown,0.0
RES-02823,CUST-0385,CAR-163,Hatchback,No_Show,2025-01-21 16:56:00.000000,2025-01-31 16:56:00.000000,2025-02-02 18:56:00.000000,47949.0,48119.0,1.0,1835.27,NEW10,Mumbai,19.0426,72.8715,85.0,WALLET,DL-4129XXXXXX,None,Vehicle returned late due to traffic,False,50.0,170.0,Refueled,,False,2026-03-31,Valid,Fast Driving,1393.02
RES-00844,CUST-1712,CAR-163,Hatchback,Cancelled,2025-03-05 03:03:00.000000,2025-03-06 03:03:00.000000,2025-03-06 11:28:00.000000,10330.0,10330.0,0.25,2000.0,NEW10,Delhi,28.5997,77.2216,90.0,UPI,DL-6795XXXXXX,None,No Notes,False,8.42,0.0,No Refuel,2025-02-02 18:56:00,False,,Invalid,Fast Driving,0.0
RES-03675,CUST-1470,CAR-163,Hatchback,Completed,2025-02-28 05:16:00.000000,2025-03-06 23:41:00.000000,2025-04-03 04:41:00.000000,29204.0,29292.0,0.3,1800.0,NEW10,Mumbai,19.0524,72.8616,70.0,UPI,DL-9807XXXXXX,Major,Customer reported minor scratch on door,False,653.0,88.0,No Refuel,2025-03-06 11:28:00,False,,Invalid,Normal Driving,2124.0
RES-01050,CUST-1843,CAR-163,Hatchback,Cancelled,2025-05-23 22:33:00.000000,2025-05-28 22:33:00.000000,2025-05-28 23:33:00.000000,27027.0,27027.0,0.3,2000.0,SAVE50,Bengaluru,12.9911,77.5926,106.0,CARD,DL-9174XXXXXX,Minor,No Notes,False,1.0,0.0,Refueled,2025-04-03 04:41:00,False,2026-06-30,Valid,Speeding,0.0
RES-02675,CUST-0081,CAR-163,Hatchback,No_Show,2025-06-21 23:49:00.000000,2025-06-27 23:49:00.000000,2025-06-28 01:49:00.000000,33593.0,33659.0,0.5,1800.0,WELCOME5,Mumbai,19.042,72.8778,21.0,UPI,DL-3155XXXXXX,Major,Customer reported minor scratch on door,False,2.0,66.0,Refueled,2025-05-28 23:33:00,False,2026-01-31,Valid,Normal Driving,2124.0
RES-00097,CUST-0039,CAR-164,Hatchback,No_Show,2025-05-12 16:30:00.000000,2025-05-13 16:30:00.000000,2025-05-13 22:00:00.000000,13113.0,13334.0,0.51,1500.0,NEW10,Bengaluru,12.97,77.5737,25.0,CARD,DL-8456XXXXXX,None,Customer reported minor scratch on door,False,5.5,221.0,No Refuel,,False,2026-03-31,Valid,Normal Driving,1770.0
RES-01349,CUST-1167,CAR-165,EV,No_Show,2025-01-02 02:06:00.000000,2025-01-03 02:06:00.000000,2025-02-27 07:06:00.000000,26655.0,26898.0,0.51,1500.0,SAVE50,Delhi,28.6029,77.202,24.0,WALLET,DL-7321XXXXXX,None,Navigation system malfunction reported,False,1325.0,243.0,No Refuel,,False,2026-06-30,Valid,Normal Driving,1770.0
RES-00377,CUST-0220,CAR-165,EV,Cancelled,2025-01-03 06:15:00.000000,2025-01-04 06:15:00.000000,2025-03-04 04:15:00.000000,12863.0,12863.0,0.3,1500.0,SAVE50,Delhi,28.6011,77.2278,94.0,CARD,DL-5957XXXXXX,Major,Car returned in good condition,False,1414.0,0.0,No Refuel,2025-02-27 07:06:00,True,2026-06-30,Valid,Fast Driving,0.0
RES-01055,CUST-0850,CAR-165,EV,Completed,2025-01-20 18:19:00.000000,2025-01-30 18:06:00.000000,2025-01-31 15:45:00.000000,25745.0,26080.0,0.75,2300.0,WELCOME5,Delhi,28.6104,77.2262,23.0,UPI,DL-8326XXXXXX,Major,Interior cleaning required,False,21.65,335.0,Refueled,2025-03-04 04:15:00,True,2026-01-31,Valid,Normal Driving,2714.0
RES-00347,CUST-1234,CAR-165,EV,Cancelled,2025-01-27 10:06:00.000000,2025-02-02 06:06:00.000000,2025-02-02 10:06:00.000000,53008.0,53008.0,1.0,1835.27,NEW10,Bengaluru,12.9825,77.5861,134.0,CARD,DL-8598XXXXXX,Minor,No Notes,False,4.0,0.0,No Refuel,2025-01-31 15:45:00,False,2026-03-31,Valid,Speeding,0.0
RES-00330,CUST-0610,CAR-165,EV,Cancelled,2025-02-15 18:03:00.000000,2025-02-16 18:03:00.000000,2025-02-18 05:41:00.000000,74105.0,74105.0,0.3,1800.0,SAVE50,Mumbai,19.0737,72.8774,90.0,UPI,DL-1791XXXXXX,Major,No Notes,False,35.63,0.0,Refueled,2025-02-02 10:06:00,False,2026-06-30,Valid,Fast Driving,0.0
RES-02978,CUST-1747,CAR-165,EV,Cancelled,2025-02-14 23:10:00.000000,2025-02-19 22:43:00.000000,2025-02-20 15:43:00.000000,34915.0,34915.0,0.75,1500.0,DISC20,Chennai,13.0861,80.2875,54.0,CARD,DL-1177XXXXXX,Minor,Customer requested early pickup,False,17.0,0.0,Refueled,2025-02-18 05:41:00,False,2026-02-28,Valid,Normal Driving,0.0
RES-00733,CUST-0110,CAR-165,EV,Completed,2025-03-13 07:25:00.000000,2025-03-14 07:25:00.000000,2025-03-16 21:25:00.000000,27320.0,27698.0,0.1,1840.0,SAVE50,Mumbai,19.0742,72.8547,90.0,UPI,DL-7318XXXXXX,None,Customer satisfied with ride,False,62.0,378.0,No Refuel,2025-02-20 15:43:00,False,2026-06-30,Valid,Fast Driving,2171.2
RES-03053,CUST-1060,CAR-165,EV,No_Show,2025-03-16 08:25:00.000000,2025-03-18 08:25:00.000000,2025-03-19 12:25:00.000000,18025.0,18508.0,0.5,1500.0,SAVE50,Chennai,13.0941,80.2563,90.0,CARD,DL-1043XXXXXX,None,Navigation system malfunction reported,False,28.0,483.0,Refueled,2025-03-16 21:25:00,False,2026-06-30,Valid,Unknown,1770.0
RES-02800,CUST-0333,CAR-165,EV,No_Show,2025-01-28 06:42:00.000000,2025-04-02 06:42:00.000000,2025-05-02 07:42:00.000000,39912.0,40385.0,0.75,2300.0,SAVE50,Bengaluru,12.9651,77.5827,90.0,WALLET,DL-9224XXXXXX,Minor,No Notes,False,721.0,473.0,No Refuel,2025-03-19 12:25:00,False,2026-06-30,Valid,Fast Driving,2714.0
RES-02003,CUST-0504,CAR-165,EV,Completed,2025-04-12 06:49:00.000000,2025-04-13 06:49:00.000000,2025-04-13 13:49:00.000000,54940.0,55023.0,0.3,2500.0,SAVE50,Mumbai,19.0568,72.878,90.0,UPI,DL-5343XXXXXX,Major,Navigation system malfunction reported,False,7.0,83.0,No Refuel,2025-05-02 07:42:00,True,2026-06-30,Valid,Fast Driving,2950.0
RES-03003,CUST-1512,CAR-165,EV,Cancelled,2025-04-15 09:15:00.000000,2025-04-16 09:15:00.000000,2025-04-18 04:57:00.000000,52222.0,52222.0,1.0,2500.0,NEW10,Bengaluru,12.9702,77.577,40.0,UPI,DL-9006XXXXXX,Major,Customer requested early pickup,False,43.7,0.0,Refueled,2025-04-13 13:49:00,False,,Invalid,Normal Driving,0.0
RES-01538,CUST-0310,CAR-165,EV,Cancelled,2025-01-03 02:59:00.000000,2025-05-03 02:59:00.000000,2025-06-03 12:59:00.000000,72617.0,72617.0,0.1,2500.0,DISC20,Bengaluru,12.9728,77.5765,113.0,CARD,DL-7627XXXXXX,Major,Customer requested early pickup,False,754.0,0.0,No Refuel,2025-04-18 04:57:00,False,2026-02-28,Valid,Speeding,0.0
RES-00630,CUST-0627,CAR-165,EV,Cancelled,2025-03-05 00:29:00.000000,2025-05-05 00:29:00.000000,2025-07-05 18:29:00.000000,53192.0,53192.0,0.75,1840.0,NEW10,Delhi,28.5976,77.2007,90.0,UPI,DL-2507XXXXXX,None,Customer satisfied with ride,False,1482.0,0.0,No Refuel,2025-06-03 12:59:00,True,,Invalid,Unknown,0.0
RES-02682,CUST-1059,CAR-165,EV,No_Show,2025-02-27 20:07:00.000000,2025-06-03 21:06:00.000000,2025-08-03 06:07:00.000000,26597.0,27067.0,0.1,1500.0,NEW10,Delhi,28.6013,77.2003,119.0,CARD,DL-9223XXXXXX,Minor,Vehicle returned late due to traffic,False,1449.02,470.0,No Refuel,2025-07-05 18:29:00,True,,Invalid,Speeding,1770.0
RES-03652,CUST-0434,CAR-165,EV,No_Show,2025-06-06 11:12:00.000000,2025-06-13 12:08:00.000000,2025-11-06 11:12:00.000000,10814.0,11164.0,0.75,1500.0,NEW10,Bengaluru,12.9856,77.5875,90.0,CARD,DL-7710XXXXXX,Major,Customer satisfied with ride,False,3503.07,350.0,No Refuel,2025-08-03 06:07:00,True,2026-03-31,Valid,Unknown,1770.0
RES-00495,CUST-0286,CAR-166,Suzuki,Cancelled,2025-01-15 18:58:00.000000,2025-01-24 18:58:00.000000,2025-01-27 04:58:00.000000,38010.0,38010.0,0.5,1800.0,SAVE50,Chennai,13.0639,80.2847,42.0,CARD,DL-6988XXXXXX,Major,AC performance slightly low,False,58.0,0.0,Refueled,,False,2026-06-30,Valid,Normal Driving,0.0
RES-03634,CUST-1489,CAR-166,Suzuki,Completed,2025-03-03 19:15:00.000000,2025-03-04 19:15:00.000000,2025-03-04 23:50:00.000000,39597.0,39933.0,0.75,1500.0,WELCOME5,Chennai,13.0782,80.2638,90.0,CARD,DL-4854XXXXXX,Major,Navigation system malfunction reported,False,4.58,336.0,Refueled,2025-01-27 04:58:00,False,2026-01-31,Valid,Unknown,1770.0
RES-00378,CUST-0457,CAR-166,Suzuki,Cancelled,2025-02-03 11:26:00.000000,2025-03-09 11:26:00.000000,2025-12-03 09:26:00.000000,16495.0,16495.0,0.51,1800.0,NEW10,Delhi,28.6193,77.2201,90.0,CARD,DL-6635XXXXXX,Major,Navigation system malfunction reported,False,6454.0,0.0,No Refuel,2025-03-04 23:50:00,False,,Invalid,Fast Driving,0.0
RES-03828,CUST-0357,CAR-166,Suzuki,No_Show,2025-04-18 14:18:00.000000,2025-04-25 14:18:00.000000,2025-04-25 15:18:00.000000,33110.0,33312.0,0.3,2300.0,SAVE50,Delhi,28.6077,77.1918,80.0,CASH,DL-1709XXXXXX,Minor,Low fuel warning observed,False,1.0,202.0,No Refuel,2025-12-03 09:26:00,True,2026-06-30,Valid,Normal Driving,2714.0
RES-00555,CUST-1717,CAR-166,Suzuki,Completed,2025-06-16 08:23:00.000000,2025-06-17 08:23:00.000000,2025-06-19 14:23:00.000000,52386.0,52582.0,0.5,2000.0,DISC20,Chennai,13.0915,80.2703,124.0,UPI,DL-9210XXXXXX,Minor,No Notes,False,54.0,196.0,No Refuel,2025-04-25 15:18:00,False,2026-02-28,Valid,Speeding,2360.0
RES-01845,CUST-0170,CAR-166,Suzuki,Cancelled,2025-06-04 09:27:00.000000,2025-08-04 09:27:00.000000,2025-11-04 04:27:00.000000,75367.0,75367.0,0.25,1840.0,WELCOME5,Chennai,13.0872,80.2701,90.0,CARD,DL-4972XXXXXX,Major,AC performance slightly low,False,2203.0,0.0,Refueled,2025-06-19 14:23:00,False,2026-01-31,Valid,Fast Driving,0.0
RES-01356,CUST-0109,CAR-166,Suzuki,Cancelled,2025-08-05 00:26:00.000000,2025-10-05 00:26:00.000000,2025-11-05 16:19:00.000000,65516.0,65516.0,0.5,1500.0,WELCOME5,Bengaluru,12.9583,77.608,52.0,CARD,DL-7598XXXXXX,Minor,No Notes,False,759.88,0.0,No Refuel,2025-11-04 04:27:00,True,2026-01-31,Valid,Normal Driving,0.0
RES-00745,CUST-0874,CAR-166,Suzuki,Completed,2025-09-06 08:05:00.000000,2025-12-06 07:38:00.000000,2025-12-06 16:38:00.000000,69360.0,69860.0,0.1,1840.0,SAVE50,Delhi,28.6158,77.1971,90.0,CARD,DL-9283XXXXXX,Minor,Tyre pressure alert during trip,False,9.0,500.0,No Refuel,2025-11-05 16:19:00,False,2026-06-30,Valid,Fast Driving,2171.2
RES-02956,CUST-1389,CAR-167,Sedan,Cancelled,2025-03-23 22:40:00.000000,2025-03-26 22:40:00.000000,2025-03-29 01:40:00.000000,56399.0,56399.0,0.1,1500.0,SAVE50,Delhi,28.6241,77.1995,49.0,CARD,DL-1390XXXXXX,Minor,Low fuel warning observed,False,51.0,0.0,No Refuel,,False,2026-06-30,Valid,Normal Driving,0.0
RES-00427,CUST-0740,CAR-167,Sedan,No_Show,2025-03-28 20:06:00.000000,2025-03-30 19:34:00.000000,2025-04-01 09:34:00.000000,18987.0,19388.0,0.75,1800.0,NEW10,Bengaluru,12.9777,77.5761,81.0,UPI,DL-1950XXXXXX,None,Car returned in good condition,False,38.0,401.0,No Refuel,2025-03-29 01:40:00,False,,Invalid,Fast Driving,2124.0
RES-01996,CUST-0040,CAR-167,Sedan,Cancelled,2025-02-26 16:09:00.000000,2025-05-03 15:46:00.000000,2025-08-03 14:46:00.000000,22262.0,22262.0,0.3,2000.0,NEW10,Delhi,28.5974,77.2064,69.0,UPI,DL-5326XXXXXX,Major,Low fuel warning observed,False,2207.0,0.0,No Refuel,2025-04-01 09:34:00,False,2026-03-31,Valid,Normal Driving,0.0
RES-02653,CUST-0888,CAR-167,Sedan,Cancelled,2025-05-14 03:39:00.000000,2025-05-16 03:39:00.000000,2025-05-16 16:17:00.000000,51274.0,51274.0,0.3,1500.0,NEW10,Delhi,28.6058,77.1997,42.0,CASH,DL-7112XXXXXX,Minor,Customer reported minor scratch on door,False,12.63,0.0,No Refuel,2025-08-03 14:46:00,True,,Invalid,Normal Driving,0.0
RES-02444,CUST-0984,CAR-167,Sedan,No_Show,2025-05-16 06:13:00.000000,2025-05-19 06:13:00.000000,2025-05-20 01:13:00.000000,68993.0,69003.0,0.75,2000.0,WELCOME5,Mumbai,19.0471,72.8618,39.0,CARD,DL-4373XXXXXX,None,Customer satisfied with ride,False,19.0,10.0,Refueled,2025-05-16 16:17:00,False,2026-01-31,Valid,Normal Driving,2360.0
RES-00162,CUST-0505,CAR-167,Sedan,Completed,2025-05-31 06:28:00.000000,2025-06-07 06:28:00.000000,2025-08-06 00:28:00.000000,25032.0,25255.0,0.51,1800.0,SAVE50,Mumbai,19.0409,72.8801,90.0,CARD,DL-7929XXXXXX,Major,Car returned in good condition,False,1434.0,223.0,No Refuel,2025-05-20 01:13:00,False,2026-06-30,Valid,Unknown,2124.0
RES-01589,CUST-0389,CAR-167,Sedan,Cancelled,2025-04-04 23:04:00.000000,2025-07-04 23:04:00.000000,2025-09-04 14:04:00.000000,21997.0,21997.0,0.3,2000.0,WELCOME5,Delhi,28.6207,77.1937,28.0,CARD,DL-7612XXXXXX,Minor,Low fuel warning observed,False,1479.0,0.0,No Refuel,2025-08-06 00:28:00,True,2026-01-31,Valid,Normal Driving,0.0
RES-01142,CUST-1124,CAR-167,Sedan,Completed,2025-05-01 14:03:00.000000,2025-10-05 14:03:00.000000,2025-12-05 10:03:00.000000,36924.0,37182.0,0.5,2300.0,SAVE50,Chennai,13.0713,80.2837,130.0,CARD,DL-1639XXXXXX,Major,Customer satisfied with ride,False,1460.0,258.0,No Refuel,2025-09-04 14:04:00,False,2026-06-30,Valid,Speeding,2714.0
RES-00840,CUST-0940,CAR-168,Creta,No_Show,2025-04-22 17:22:00.000000,2025-04-23 17:22:00.000000,2025-04-23 18:03:00.000000,63718.0,63736.0,0.75,1500.0,NEW10,Bengaluru,12.9692,77.5863,134.0,CARD,DL-5937XXXXXX,None,No Notes,False,0.68,18.0,No Refuel,,False,2026-03-31,Valid,Speeding,1770.0
RES-01706,CUST-0452,CAR-168,Creta,Completed,2025-05-16 12:35:00.000000,2025-05-17 12:35:00.000000,2025-05-19 22:35:00.000000,63424.0,63454.0,0.51,1500.0,NEW10,Chennai,13.0771,80.2575,72.0,WALLET,DL-5315XXXXXX,None,Interior cleaning required,False,58.0,30.0,No Refuel,2025-04-23 18:03:00,False,2026-03-31,Valid,Normal Driving,1770.0
RES-00172,CUST-0865,CAR-168,Creta,No_Show,2025-03-06 00:02:00.000000,2025-06-13 00:02:00.000000,2025-12-06 20:02:00.000000,36583.0,36684.0,0.51,2300.0,NEW10,Bengaluru,12.9826,77.6002,73.0,CARD,DL-5800XXXXXX,Minor,Tyre pressure alert during trip,False,4244.0,101.0,No Refuel,2025-05-19 22:35:00,False,2026-03-31,Valid,Normal Driving,2714.0
